"","Date","Geography","Cases","Cases7d","Casescm","Deaths","Deaths7d","Deathscm"
"50",2020-03-26,"Cook",0,162.857142857143,1418,4,2.28571428571429,18
"51",2020-03-26,"Illinois",7,207.714285714286,1870,7,3.14285714285714,26
"52",2020-03-26,"US",11656,7589.71428571429,63570,211,104.857142857143,884
"53",2020-03-27,"Chicago",405,302.571428571429,2956,8,3.42857142857143,29
"54",2020-03-27,"Cook",821,280.142857142857,2239,2,2.57142857142857,20
"55",2020-03-27,"Illinois",1154,372.285714285714,3024,8,4.28571428571429,34
"56",2020-03-27,"US",4764,7587.85714285714,68334,107,112.857142857143,991
"57",2020-03-28,"Chicago",248,320.142857142857,3204,4,3.71428571428571,33
"58",2020-03-28,"Cook",374,295,2613,8,3.57142857142857,28
"59",2020-03-28,"Illinois",459,390.428571428571,3483,13,6,47
"60",2020-03-28,"US",16894,10001.2857142857,85228,252,148.857142857143,1243
"61",2020-03-29,"Chicago",282,336.428571428571,3486,20,6.28571428571429,53
"62",2020-03-29,"Cook",832,377.142857142857,3445,12,5.14285714285714,40
"63",2020-03-29,"Illinois",1105,505.857142857143,4588,19,8.57142857142857,66
"64",2020-03-29,"US",18093,12586,103321,425,209.571428571429,1668
"65",2020-03-30,"Chicago",439,357.714285714286,3925,12,7.57142857142857,65
"66",2020-03-30,"Cook",282,400.714285714286,3727,4,5,44
"67",2020-03-30,"Illinois",455,545.857142857143,5043,7,8.71428571428571,73
"68",2020-03-30,"US",19332,13011.4285714286,122653,444,244.285714285714,2112
"69",2020-03-31,"Chicago",489,377.571428571429,4414,16,9.57142857142857,81
"70",2020-03-31,"Cook",769,471.714285714286,4496,17,7.42857142857143,61
"71",2020-03-31,"Illinois",933,634.142857142857,5976,26,12.4285714285714,99
"72",2020-03-31,"US",17987,14068,140640,286,275.285714285714,2398
"73",2020-04-01,"Chicago",461,391,4875,24,12.2857142857143,105
"74",2020-04-01,"Cook",656,533.428571428571,5152,34,11.5714285714286,95
"75",2020-04-01,"Illinois",976,727,6952,42,17.4285714285714,141
"76",2020-04-01,"US",22559,15897.8571428571,163199,452,311,2850
"77",2020-04-02,"Chicago",437,394.428571428571,5312,15,14.1428571428571,120
"78",2020-04-02,"Cook",423,593.857142857143,5575,12,12.7142857142857,107
"79",2020-04-02,"Illinois",706,826.857142857143,7658,22,19.5714285714286,163
"80",2020-04-02,"US",24103,17676,187302,996,423.142857142857,3846
"81",2020-04-03,"Chicago",467,403.285714285714,5779,24,16.4285714285714,144
"82",2020-04-03,"Cook",536,553.142857142857,6111,34,17.2857142857143,141
"83",2020-04-03,"Illinois",831,780.714285714286,8489,46,25,209
"84",2020-04-03,"US",26298,20752.2857142857,213600,947,543.142857142857,4793
"85",2020-04-04,"Chicago",327,414.571428571429,6106,22,19,166
"86",2020-04-04,"Cook",1328,689.428571428571,7439,26,19.8571428571429,167
"87",2020-04-04,"Illinois",1810,973.714285714286,10299,34,28,243
"88",2020-04-04,"US",28103,22353.5714285714,241703,1061,658.714285714286,5854
"89",2020-04-05,"Chicago",292,416,6398,26,19.8571428571429,192
"90",2020-04-05,"Cook",595,655.571428571429,8034,19,20.8571428571429,186
"91",2020-04-05,"Illinois",898,944.142857142857,11197,31,29.7142857142857,274
"92",2020-04-05,"US",32105,24355.2857142857,273808,1166,764.571428571429,7020
"93",2020-04-06,"Chicago",583,436.571428571429,6981,22,21.2857142857143,214
"94",2020-04-06,"Cook",694,714.428571428571,8728,23,23.5714285714286,209
"95",2020-04-06,"Illinois",993,1021,12190,32,33.2857142857143,306
"96",2020-04-06,"US",33510,26380.7142857143,307318,1338,892.285714285714,8358
"97",2020-04-07,"Chicago",555,446,7536,24,22.4285714285714,238
"98",2020-04-07,"Cook",781,716.142857142857,9509,40,26.8571428571429,249
"99",2020-04-07,"Illinois",1298,1073.14285714286,13488,73,40,379
"100",2020-04-07,"US",26493,27595.8571428571,333811,1201,1023,9559
"101",2020-04-08,"Chicago",705,480.857142857143,8241,36,24.1428571428571,274
"102",2020-04-08,"Cook",1011,766.857142857143,10520,61,30.7142857142857,310
"103",2020-04-08,"Illinois",1517,1150.42857142857,15005,82,45.7142857142857,461
"104",2020-04-08,"US",29510,28588.8571428571,363321,1286,1142.14285714286,10845
"105",2020-04-09,"Chicago",576,500.714285714286,8817,25,25.5714285714286,299
"106",2020-04-09,"Cook",895,834.285714285714,11415,42,35,352
"107",2020-04-09,"Illinois",1349,1242.28571428571,16354,66,52,527
"108",2020-04-09,"US",31709,29675.4285714286,395030,1895,1270.57142857143,12740
"109",2020-04-10,"Chicago",572,515.714285714286,9389,32,26.7142857142857,331
"110",2020-04-10,"Cook",1057,908.714285714286,12472,47,36.8571428571429,399
"111",2020-04-10,"Illinois",1452,1331,17806,69,55.2857142857143,596
"112",2020-04-10,"US",30859,30327,425889,1925,1410.28571428571,14665
"113",2020-04-11,"Chicago",397,525.714285714286,9786,33,28.2857142857143,364
"114",2020-04-11,"Cook",945,854,13417,56,41.1428571428571,455
"115",2020-04-11,"Illinois",1289,1256.57142857143,19095,81,62,677
"116",2020-04-11,"US",35386,31367.4285714286,461275,1931,1534.57142857143,16596
"117",2020-04-12,"Chicago",341,532.714285714286,10127,33,29.2857142857143,397
"118",2020-04-12,"Cook",1168,935.857142857143,14585,30,42.7142857142857,485
"119",2020-04-12,"Illinois",1656,1364.85714285714,20751,42,63.5714285714286,719
"120",2020-04-12,"US",31606,31296.1428571429,492881,1920,1642.28571428571,18516
"121",2020-04-13,"Chicago",692,548.285714285714,10819,33,30.8571428571429,430
"122",2020-04-13,"Cook",889,963.714285714286,15474,58,47.7142857142857,543
"123",2020-04-13,"Illinois",1209,1395.71428571429,21960,78,70.1428571428571,797
"124",2020-04-13,"US",31633,31028,524514,1928,1726.57142857143,20444
"125",2020-04-14,"Chicago",664,563.857142857143,11483,33,32.1428571428571,463
"126",2020-04-14,"Cook",849,973.428571428571,16323,34,46.8571428571429,577
"127",2020-04-14,"Illinois",1234,1386.57142857143,23194,70,69.7142857142857,867
"128",2020-04-14,"US",29308,31430.1428571429,553822,1528,1773.28571428571,21972
"129",2020-04-15,"Chicago",629,553,12112,31,31.4285714285714,494
"130",2020-04-15,"Cook",983,969.428571428571,17306,53,45.7142857142857,630
"131",2020-04-15,"Illinois",1354,1363.28571428571,24548,81,69.5714285714286,948
"132",2020-04-15,"US",24446,30706.7142857143,578268,1504,1804.42857142857,23476
"133",2020-04-16,"Chicago",680,567.857142857143,12792,30,32.1428571428571,524
"134",2020-04-16,"Cook",781,953.142857142857,18087,92,52.8571428571429,722
"135",2020-04-16,"Illinois",1131,1332.14285714286,25679,123,77.7142857142857,1071
"136",2020-04-16,"US",25802,29862.8571428571,604070,2395,1875.85714285714,25871
"137",2020-04-17,"Chicago",776,597,13568,43,33.7142857142857,567
"138",2020-04-17,"Cook",1304,988.428571428571,19391,38,51.5714285714286,760
"139",2020-04-17,"Illinois",1825,1385.42857142857,27504,60,76.4285714285714,1131
"140",2020-04-17,"US",28711,29556,632781,6409,2516.42857142857,32280
"141",2020-04-18,"Chicago",534,616.571428571429,14102,39,34.5714285714286,606
"142",2020-04-18,"Cook",1004,996.857142857143,20395,100,57.8571428571429,860
"143",2020-04-18,"Illinois",1572,1425.85714285714,29076,125,82.7142857142857,1256
"144",2020-04-18,"US",32549,29150.7142857143,665330,2018,2528.85714285714,34298
"145",2020-04-19,"Chicago",459,633.428571428571,14561,34,34.7142857142857,640
"146",2020-04-19,"Cook",877,955.285714285714,21272,17,56,877
"147",2020-04-19,"Illinois",1166,1355.85714285714,30242,31,81.1428571428571,1287
"148",2020-04-19,"US",30023,28924.5714285714,695353,2438,2602.85714285714,36736
"149",2020-04-20,"Chicago",989,675.857142857143,15550,40,35.7142857142857,680
"150",2020-04-20,"Cook",829,946.714285714286,22101,38,53.1428571428571,915
"151",2020-04-20,"Illinois",1141,1346.14285714286,31383,59,78.4285714285714,1346
"152",2020-04-20,"US",28252,28441.5714285714,723605,1776,2581.14285714286,38512
"153",2020-04-21,"Chicago",870,705.285714285714,16420,36,36.1428571428571,716
"154",2020-04-21,"Cook",1080,979.714285714286,23181,87,60.7142857142857,1002
"155",2020-04-21,"Illinois",1484,1381.85714285714,32867,120,85.5714285714286,1466
"156",2020-04-21,"US",27668,28207.2857142857,751273,1801,2620.14285714286,40313
"157",2020-04-22,"Chicago",1054,766,17474,45,38.1428571428571,761
"158",2020-04-22,"Cook",1365,1034.28571428571,24546,70,63.1428571428571,1072
"159",2020-04-22,"Illinois",2012,1475.85714285714,34879,98,88,1564
"160",2020-04-22,"US",25634,28377,776907,2154,2713,42467
"161",2020-04-23,"Chicago",1465,878.142857142857,18939,36,39,797
"162",2020-04-23,"Cook",1265,1103.42857142857,25811,70,60,1142
"163",2020-04-23,"Illinois",1865,1580.71428571429,36744,124,88.1428571428571,1688
"164",2020-04-23,"US",24019,28122.2857142857,800926,2575,2738.71428571429,45042
"165",2020-04-24,"Chicago",1073,920.571428571429,20012,53,40.4285714285714,850
"166",2020-04-24,"Cook",1805,1175,27616,78,65.7142857142857,1220
"167",2020-04-24,"Illinois",2696,1705.14285714286,39440,106,94.7142857142857,1794
"168",2020-04-24,"US",29127,28181.7142857143,830053,2390,2164.57142857143,47432
"169",2020-04-25,"Chicago",633,934.714285714286,20645,38,40.2857142857143,888
"170",2020-04-25,"Cook",1442,1237.57142857143,29058,47,58.1428571428571,1267
"171",2020-04-25,"Illinois",2063,1775.28571428571,41503,80,88.2857142857143,1874
"172",2020-04-25,"US",30719,27920.2857142857,860772,1742,2125.14285714286,49174
"173",2020-04-26,"Chicago",433,931,21078,51,42.7142857142857,939
"174",2020-04-26,"Cook",1516,1328.85714285714,30574,46,62.2857142857143,1313
"175",2020-04-26,"Illinois",2093,1907.71428571429,43596,59,92.2857142857143,1933
"176",2020-04-26,"US",38509,29132.5714285714,899281,2151,2084.14285714286,51325
"177",2020-04-27,"Chicago",1156,954.857142857143,22234,35,42,974
"178",2020-04-27,"Cook",1379,1407.42857142857,31953,34,61.7142857142857,1347
"179",2020-04-27,"Illinois",1949,2023.14285714286,45545,50,91,1983
"180",2020-04-27,"US",32417,29727.5714285714,931698,1964,2111,53289
"181",2020-04-28,"Chicago",1323,1019.57142857143,23557,56,44.8571428571429,1030
"182",2020-04-28,"Cook",1496,1466.85714285714,33449,110,65,1457
"183",2020-04-28,"Illinois",2222,2128.57142857143,47767,142,94.1428571428571,2125
"184",2020-04-28,"US",29218,29949,960916,1109,2012.14285714286,54398
"185",2020-04-29,"Chicago",1151,1033.42857142857,24708,42,44.4285714285714,1072
"186",2020-04-29,"Cook",1431,1476.28571428571,34880,59,63.4285714285714,1516
"187",2020-04-29,"Illinois",2237,2160.71428571429,50004,90,93,2215
"188",2020-04-29,"US",22541,29507.1428571429,983457,1322,1893.28571428571,55720
"189",2020-04-30,"Chicago",1271,1005.71428571429,25979,40,45,1112
"190",2020-04-30,"Cook",1633,1528.85714285714,36513,91,66.4285714285714,1607
"191",2020-04-30,"Illinois",2536,2256.57142857143,52540,139,95.1428571428571,2354
"192",2020-04-30,"US",20517,29006.8571428571,1003974,2010,1812.57142857143,57730
"193",2020-05-01,"Chicago",1170,1019.57142857143,27149,39,43,1151
"194",2020-05-01,"Cook",2155,1578.85714285714,38668,66,64.7142857142857,1673
"195",2020-05-01,"Illinois",3152,2321.71428571429,55692,101,94.4285714285714,2455
"196",2020-05-01,"US",31379,29328.5714285714,1035353,2902,1885.71428571429,60632
"197",2020-05-02,"Chicago",718,1031.71428571429,27867,50,44.7142857142857,1201
"198",2020-05-02,"Cook",1559,1595.57142857143,40227,70,68,1743
"199",2020-05-02,"Illinois",2535,2389.14285714286,58227,103,97.7142857142857,2558
"200",2020-05-02,"US",31774,29479.2857142857,1067127,2005,1923.28571428571,62637
"201",2020-05-03,"Chicago",467,1036.57142857143,28334,45,43.8571428571429,1246
"202",2020-05-03,"Cook",2097,1678.57142857143,42324,43,67.5714285714286,1786
"203",2020-05-03,"Illinois",3015,2520.85714285714,61242,60,97.8571428571429,2618
"204",2020-05-03,"US",26753,27799.8571428571,1093880,5000,2330.28571428571,67637
"205",2020-05-04,"Chicago",1119,1031.28571428571,29453,48,45.7142857142857,1294
"206",2020-05-04,"Cook",1391,1680.28571428571,43715,16,65,1802
"207",2020-05-04,"Illinois",2321,2574,63563,41,96.5714285714286,2659
"208",2020-05-04,"US",31839,27717.2857142857,1125719,156,2072,67793
"209",2020-05-05,"Chicago",1090,998,30543,57,45.8571428571429,1351
"210",2020-05-05,"Cook",1508,1682,45223,120,66.4285714285714,1922
"211",2020-05-05,"Illinois",2090,2555.14285714286,65653,175,101.285714285714,2834
"212",2020-05-05,"US",29266,27724.1428571429,1154985,0,1840.14285714286,67279
"213",2020-05-06,"Chicago",974,972.714285714286,31517,43,46,1394
"214",2020-05-06,"Cook",1466,1687,46689,82,69.7142857142857,2004
"215",2020-05-06,"Illinois",2406,2579.28571428571,68059,136,107.857142857143,2970
"216",2020-05-06,"US",16200,26818.2857142857,1171185,802,1765.85714285714,68081
"217",2020-05-07,"Chicago",939,925.285714285714,32456,49,47.2857142857143,1443
"218",2020-05-07,"Cook",1652,1689.71428571429,48341,106,71.8571428571429,2110
"219",2020-05-07,"Illinois",2641,2594.28571428571,70700,138,107.714285714286,3108
"220",2020-05-07,"US",22267,27068.2857142857,1193452,2475,1832.28571428571,70556
"221",2020-05-08,"Chicago",924,890.142857142857,33380,44,48,1487
"222",2020-05-08,"Cook",1895,1652.57142857143,50236,87,74.8571428571429,2197
"223",2020-05-08,"Illinois",2940,2564,73640,131,112,3239
"224",2020-05-08,"US",22119,25745.4285714286,1215571,1968,1698.85714285714,72524
"225",2020-05-09,"Chicago",521,862,33901,53,48.4285714285714,1540
"226",2020-05-09,"Cook",1438,1635.28571428571,51674,67,74.4285714285714,2264
"227",2020-05-09,"Illinois",2295,2529.71428571429,75935,107,112.571428571429,3346
"228",2020-05-09,"US",30204,25521.1428571429,1245775,2840,1818.14285714286,75364
"229",2020-05-10,"Chicago",308,839.285714285714,34209,38,47.4285714285714,1578
"230",2020-05-10,"Cook",981,1475.85714285714,52655,53,75.8571428571429,2317
"231",2020-05-10,"Illinois",1643,2333.71428571429,77578,58,112.285714285714,3404
"232",2020-05-10,"US",25870,25395,1271645,1552,1325.57142857143,76916
"233",2020-05-11,"Chicago",1017,824.714285714286,35226,38,46,1616
"234",2020-05-11,"Cook",726,1380.85714285714,53381,44,79.8571428571429,2361
"235",2020-05-11,"Illinois",1279,2184.85714285714,78857,53,114,3457
"236",2020-05-11,"US",26642,24652.5714285714,1298287,1736,1551.28571428571,78652
"237",2020-05-12,"Chicago",944,803.857142857143,36170,46,44.4285714285714,1662
"238",2020-05-12,"Cook",2089,1463.85714285714,55470,88,75.2857142857143,2449
"239",2020-05-12,"Illinois",4017,2460.14285714286,82874,142,109.285714285714,3599
"240",2020-05-12,"US",23767,23867,1322054,982,1765,79634
"241",2020-05-13,"Chicago",876,789.857142857143,37046,45,44.7142857142857,1707
"242",2020-05-13,"Cook",936,1388.14285714286,56406,140,83.5714285714286,2589
"243",2020-05-13,"Illinois",1692,2358.14285714286,84566,191,117.142857142857,3790
"244",2020-05-13,"US",18044,24130.4285714286,1340098,1061,1802,80695
"245",2020-05-14,"Chicago",776,766.571428571429,37822,45,44.1428571428571,1752
"246",2020-05-14,"Cook",2051,1445.14285714286,58457,86,80.7142857142857,2675
"247",2020-05-14,"Illinois",3220,2440.85714285714,87786,135,116.714285714286,3925
"248",2020-05-14,"US",21424,24010,1361522,1424,1651.85714285714,82119
"249",2020-05-15,"Chicago",971,773.285714285714,38793,48,44.7142857142857,1800
"250",2020-05-15,"Cook",1448,1381.28571428571,59905,87,80.7142857142857,2762
"251",2020-05-15,"Illinois",2447,2370.42857142857,90233,131,116.714285714286,4056
"252",2020-05-15,"US",20840,23827.2857142857,1382362,1700,1613.57142857143,83819
"253",2020-05-16,"Chicago",517,772.714285714286,39310,28,41.1428571428571,1828
"254",2020-05-16,"Cook",1307,1362.57142857143,61212,52,78.5714285714286,2814
"255",2020-05-16,"Illinois",2092,2341.42857142857,92325,72,111.714285714286,4128
"256",2020-05-16,"US",27090,23382.4285714286,1409452,2041,1499.42857142857,85860
"257",2020-05-17,"Chicago",326,775.285714285714,39636,41,41.5714285714286,1869
"258",2020-05-17,"Cook",1006,1366.14285714286,62218,25,74.5714285714286,2839
"259",2020-05-17,"Illinois",1715,2351.71428571429,94040,48,110.285714285714,4176
"260",2020-05-17,"US",22813,22945.7142857143,1432265,1320,1466.28571428571,87180
"261",2020-05-18,"Chicago",944,764.857142857143,40580,33,40.8571428571429,1902
"262",2020-05-18,"Cook",1472,1472.71428571429,63690,50,75.4285714285714,2889
"263",2020-05-18,"Illinois",2284,2495.28571428571,96324,57,110.857142857143,4233
"264",2020-05-18,"US",31967,23706.4285714286,1464232,1394,1417.42857142857,88574
"265",2020-05-19,"Chicago",891,757.285714285714,41471,27,38.1428571428571,1929
"266",2020-05-19,"Cook",1001,1317.28571428571,64691,91,75.8571428571429,2980
"267",2020-05-19,"Illinois",1549,2142.71428571429,97873,145,111.285714285714,4378
"268",2020-05-19,"US",13227,22200.7142857143,1477459,697,1376.71428571429,89271
"269",2020-05-20,"Chicago",767,741.714285714286,42238,29,35.8571428571429,1958
"270",2020-05-20,"Cook",1522,1401,66213,94,69.2857142857143,3074
"271",2020-05-20,"Illinois",2383,2241.42857142857,100256,146,104.857142857143,4524
"272",2020-05-20,"US",24417,23111.1428571429,1501876,932,1358.28571428571,90203
"273",2020-05-21,"Chicago",802,745.428571428571,43040,34,34.2857142857143,1992
"274",2020-05-21,"Cook",1338,1299.14285714286,67551,40,62.7142857142857,3114
"275",2020-05-21,"Illinois",2256,2103.71428571429,102512,82,97.2857142857143,4606
"276",2020-05-21,"US",23310,23380.5714285714,1525186,1324,1344,91527
"277",2020-05-22,"Chicago",723,710,43763,36,32.5714285714286,2028
"278",2020-05-22,"Cook",1398,1292,68949,73,60.7142857142857,3187
"279",2020-05-22,"Illinois",2714,2141.85714285714,105226,108,94,4714
"280",2020-05-22,"US",22787,23658.7142857143,1547973,1396,1300.57142857143,92923
"281",2020-05-23,"Chicago",328,683,44091,30,32.8571428571429,2058
"282",2020-05-23,"Cook",1468,1315,70417,59,61.7142857142857,3246
"283",2020-05-23,"Illinois",2345,2178,107571,75,94.4285714285714,4789
"284",2020-05-23,"US",20475,22713.7142857143,1568448,1088,1164.42857142857,94011
"285",2020-05-24,"Chicago",279,676.285714285714,44370,27,30.8571428571429,2085
"286",2020-05-24,"Cook",1593,1398.85714285714,72010,58,66.4285714285714,3304
"287",2020-05-24,"Illinois",2479,2287.14285714286,110050,66,97,4855
"288",2020-05-24,"US",24151,22904.8571428571,1592599,1852,1240.42857142857,95863
"289",2020-05-25,"Chicago",252,577.428571428571,44622,23,29.4285714285714,2108
"290",2020-05-25,"Cook",1087,1343.85714285714,73097,20,62.1428571428571,3324
"291",2020-05-25,"Illinois",1693,2202.71428571429,111743,29,93,4884
"292",2020-05-25,"US",26158,22075,1618757,1046,1190.71428571429,96909
"293",2020-05-26,"Chicago",754,557.857142857143,45376,23,28.8571428571429,2131
"294",2020-05-26,"Cook",722,1304,73819,30,53.4285714285714,3354
"295",2020-05-26,"Illinois",1155,2146.42857142857,112898,38,77.7142857142857,4922
"296",2020-05-26,"US",15253,22364.4285714286,1634010,620,1179.71428571429,97529
"297",2020-05-27,"Chicago",611,535.571428571429,45987,26,28.4285714285714,2157
"298",2020-05-27,"Cook",702,1186.85714285714,74521,101,54.4285714285714,3455
"299",2020-05-27,"Illinois",1093,1962.14285714286,113991,160,79.7142857142857,5082
"300",2020-05-27,"US",24886,22431.4285714286,1658896,590,1130.85714285714,98119
"301",2020-05-28,"Chicago",521,495.428571428571,46508,22,26.7142857142857,2179
"302",2020-05-28,"Cook",785,1107.85714285714,75306,64,57.8571428571429,3519
"303",2020-05-28,"Illinois",1510,1855.57142857143,115501,103,82.7142857142857,5185
"304",2020-05-28,"US",16362,21438.8571428571,1675258,770,1051.71428571429,98889
"305",2020-05-29,"Chicago",460,457.857142857143,46968,20,24.4285714285714,2199
"306",2020-05-29,"Cook",960,1045.28571428571,76266,51,54.7142857142857,3570
"307",2020-05-29,"Illinois",1710,1712.14285714286,117211,84,79.2857142857143,5269
"308",2020-05-29,"US",19606,20984.4285714286,1694864,1415,1054.42857142857,100304
"309",2020-05-30,"Chicago",238,445,47206,21,23.1428571428571,2220
"310",2020-05-30,"Cook",853,957.428571428571,77119,33,51,3603
"311",2020-05-30,"Illinois",1508,1592.57142857143,118719,60,77.1428571428571,5329
"312",2020-05-30,"US",21214,21090,1716078,1263,1079.42857142857,101567
"313",2020-05-31,"Chicago",121,422.428571428571,47327,22,22.4285714285714,2242
"314",2020-05-31,"Cook",806,845,77925,39,48.2857142857143,3642
"315",2020-05-31,"Illinois",1338,1429.57142857143,120057,60,76.2857142857143,5389
"316",2020-05-31,"US",17962,20205.8571428571,1734040,1073,968.142857142857,102640
"317",2020-06-01,"Chicago",236,420.142857142857,47563,21,22.1428571428571,2263
"318",2020-06-01,"Cook",570,771.142857142857,78495,16,47.7142857142857,3658
"319",2020-06-01,"Illinois",966,1325.71428571429,121023,22,75.2857142857143,5411
"320",2020-06-01,"US",23482,19823.5714285714,1757522,914,949.285714285714,103554
"321",2020-06-02,"Chicago",245,347.428571428571,47808,25,22.4285714285714,2288
"322",2020-06-02,"Cook",1178,836.285714285714,79673,68,53.1428571428571,3726
"323",2020-06-02,"Illinois",1563,1384,122586,113,86,5524
"324",2020-06-02,"US",26116,21375.4285714286,1783638,693,959.714285714286,104247
"325",2020-06-03,"Chicago",280,300.142857142857,48088,21,21.7142857142857,2309
"326",2020-06-03,"Cook",531,811.857142857143,80204,54,46.4285714285714,3780
"327",2020-06-03,"Illinois",1019,1373.42857142857,123605,96,76.8571428571429,5620
"328",2020-06-03,"US",14692,19919.1428571429,1798330,761,984.142857142857,105008
"329",2020-06-04,"Chicago",319,271.285714285714,48407,15,20.7142857142857,2324
"330",2020-06-04,"Cook",509,772.428571428571,80713,66,46.7142857142857,3846
"331",2020-06-04,"Illinois",951,1293.57142857143,124556,115,78.5714285714286,5735
"332",2020-06-04,"US",24890,21137.4285714286,1823220,1043,1023.14285714286,106051
"333",2020-06-05,"Chicago",339,254,48746,17,20.2857142857143,2341
"334",2020-06-05,"Cook",631,725.428571428571,81344,34,44.2857142857143,3880
"335",2020-06-05,"Illinois",1153,1214,125709,59,75,5794
"336",2020-06-05,"US",14583,20419.8571428571,1837803,825,938.857142857143,106876
"337",2020-06-06,"Chicago",170,244.285714285714,48916,20,20.1428571428571,2361
"338",2020-06-06,"Cook",580,686.428571428571,81924,33,44.2857142857143,3913
"339",2020-06-06,"Illinois",989,1139.85714285714,126698,69,76.2857142857143,5863
"340",2020-06-06,"US",20069,20256.2857142857,1857872,1035,906.285714285714,107911
"341",2020-06-07,"Chicago",110,242.714285714286,49026,20,19.8571428571429,2381
"342",2020-06-07,"Cook",503,643.142857142857,82427,31,43.1428571428571,3944
"343",2020-06-07,"Illinois",859,1071.42857142857,127557,40,73.4285714285714,5903
"344",2020-06-07,"US",28922,21822,1886794,1127,914,109038
"345",2020-06-08,"Chicago",274,248.142857142857,49300,15,19,2396
"346",2020-06-08,"Cook",392,617.714285714286,82819,15,43,3959
"347",2020-06-08,"Illinois",677,1030.14285714286,128234,20,73.1428571428571,5923
"348",2020-06-08,"US",28918,22598.5714285714,1915712,708,884.571428571429,109746
"349",2020-06-09,"Chicago",254,249.428571428571,49554,23,18.7142857142857,2419
"350",2020-06-09,"Cook",452,514,83271,51,40.5714285714286,4010
"351",2020-06-09,"Illinois",784,918.857142857143,129018,94,70.4285714285714,6017
"352",2020-06-09,"US",17848,21417.4285714286,1933560,474,853.285714285714,110220
"353",2020-06-10,"Chicago",233,242.714285714286,49787,12,17.4285714285714,2431
"354",2020-06-10,"Cook",314,483,83585,43,39,4053
"355",2020-06-10,"Illinois",651,866.285714285714,129669,77,67.7142857142857,6094
"356",2020-06-10,"US",17536,21823.7142857143,1951096,550,823.142857142857,110770
"357",2020-06-11,"Chicago",202,226,49989,10,16.7142857142857,2441
"358",2020-06-11,"Cook",393,466.428571428571,83978,58,37.8571428571429,4111
"359",2020-06-11,"Illinois",768,840.142857142857,130437,90,64.1428571428571,6184
"360",2020-06-11,"US",17235,20730.1428571429,1968331,1208,846.714285714286,111978
"361",2020-06-12,"Chicago",248,213,50237,21,17.2857142857143,2462
"362",2020-06-12,"Cook",271,415,84249,51,40.2857142857143,4162
"363",2020-06-12,"Illinois",607,762.142857142857,131044,75,66.4285714285714,6259
"364",2020-06-12,"US",20315,21549,1988646,832,847.714285714286,112810
"365",2020-06-13,"Chicago",121,206,50358,18,17,2480
"366",2020-06-13,"Cook",332,379.571428571429,84581,11,37.1428571428571,4173
"367",2020-06-13,"Illinois",663,715.571428571429,131707,29,60.7142857142857,6288
"368",2020-06-13,"US",21745,21788.4285714286,2010391,947,835.142857142857,113757
"369",2020-06-14,"Chicago",92,203.428571428571,50450,12,15.8571428571429,2492
"370",2020-06-14,"Cook",325,354.142857142857,84906,16,35,4189
"371",2020-06-14,"Illinois",668,688.285714285714,132375,19,57.7142857142857,6307
"372",2020-06-14,"US",22133,20818.5714285714,2032524,709,775.428571428571,114466
"373",2020-06-15,"Chicago",235,197.857142857143,50685,20,16.5714285714286,2512
"374",2020-06-15,"Cook",278,337.857142857143,85184,17,35.2857142857143,4206
"375",2020-06-15,"Illinois",482,660.428571428571,132857,18,57.4285714285714,6325
"376",2020-06-15,"US",25314,20303.7142857143,2057838,646,766.571428571429,115112
"377",2020-06-16,"Chicago",212,191.857142857143,50897,11,14.8571428571429,2523
"378",2020-06-16,"Cook",354,323.857142857143,85538,47,34.7142857142857,4253
"379",2020-06-16,"Illinois",622,637.285714285714,133479,72,54.2857142857143,6397
"380",2020-06-16,"US",21754,20861.7142857143,2079592,372,752,115484
"381",2020-06-17,"Chicago",219,189.857142857143,51116,21,16.1428571428571,2544
"382",2020-06-17,"Cook",320,324.714285714286,85858,51,35.8571428571429,4304
"383",2020-06-17,"Illinois",604,630.571428571429,134083,88,55.8571428571429,6485
"384",2020-06-17,"US",18514,21001.4285714286,2098106,496,744.285714285714,115980
"385",2020-06-18,"Chicago",184,187.285714285714,51300,14,16.7142857142857,2558
"386",2020-06-18,"Cook",321,314.428571428571,86179,29,31.7142857142857,4333
"387",2020-06-18,"Illinois",645,613,134728,52,50.4285714285714,6537
"388",2020-06-18,"US",27921,22528,2126027,722,674.857142857143,116702
"389",2020-06-19,"Chicago",218,183,51518,15,15.8571428571429,2573
"390",2020-06-19,"Cook",372,328.857142857143,86551,30,28.7142857142857,4363
"391",2020-06-19,"Illinois",689,624.714285714286,135417,43,45.8571428571429,6580
"392",2020-06-19,"US",23139,22931.4285714286,2149166,770,666,117472
"393",2020-06-20,"Chicago",125,183.571428571429,51643,10,14.7142857142857,2583
"394",2020-06-20,"Cook",334,329.142857142857,86885,27,31,4390
"395",2020-06-20,"Illinois",632,620.285714285714,136049,45,48.1428571428571,6625
"396",2020-06-20,"US",23046,23117.2857142857,2172212,733,635.428571428571,118205
"397",2020-06-21,"Chicago",47,177.142857142857,51690,11,14.5714285714286,2594
"398",2020-06-21,"Cook",292,324.428571428571,87177,14,30.7142857142857,4404
"399",2020-06-21,"Illinois",654,618.285714285714,136703,22,48.5714285714286,6647
"400",2020-06-21,"US",36617,25186.4285714286,2208829,690,632.714285714286,118895
"401",2020-06-22,"Chicago",219,174.857142857143,51909,9,13,2603
"402",2020-06-22,"Cook",247,320,87424,19,31,4423
